2021-03-08 09:41:54.155  INFO 31564 --- [main] com.spf.SpringBootDemoApplication        : Starting SpringBootDemoApplication on DESKTOP-58RML1U with PID 31564 (E:\Myproject\Spring-boot-project\demo-portal\target\classes started by cui66 in E:\Myproject\Spring-boot-project)
2021-03-08 09:43:36.653  INFO 31564 --- [http-nio-8805-exec-13] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.655  INFO 31564 --- [http-nio-8805-exec-213] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.656  INFO 31564 --- [http-nio-8805-exec-202] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.658  INFO 31564 --- [http-nio-8805-exec-94] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.660  INFO 31564 --- [http-nio-8805-exec-348] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.662  INFO 31564 --- [http-nio-8805-exec-357] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.664  INFO 31564 --- [http-nio-8805-exec-333] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.665  INFO 31564 --- [http-nio-8805-exec-310] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.667  INFO 31564 --- [http-nio-8805-exec-245] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.669  INFO 31564 --- [http-nio-8805-exec-268] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.670  INFO 31564 --- [http-nio-8805-exec-327] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.672  INFO 31564 --- [http-nio-8805-exec-203] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.673  INFO 31564 --- [http-nio-8805-exec-220] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.675  INFO 31564 --- [http-nio-8805-exec-251] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.677  INFO 31564 --- [http-nio-8805-exec-257] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.679  INFO 31564 --- [http-nio-8805-exec-216] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.680  INFO 31564 --- [http-nio-8805-exec-286] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.683  INFO 31564 --- [http-nio-8805-exec-210] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.684  INFO 31564 --- [http-nio-8805-exec-263] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.685  INFO 31564 --- [http-nio-8805-exec-215] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.687  INFO 31564 --- [http-nio-8805-exec-76] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.688  INFO 31564 --- [http-nio-8805-exec-299] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.690  INFO 31564 --- [http-nio-8805-exec-309] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.691  INFO 31564 --- [http-nio-8805-exec-204] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.692  INFO 31564 --- [http-nio-8805-exec-209] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.693  INFO 31564 --- [http-nio-8805-exec-281] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.695  INFO 31564 --- [http-nio-8805-exec-342] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.696  INFO 31564 --- [http-nio-8805-exec-328] com.spf.controller.StudentController     : ---商品已售罄
